FID_x,Region_x,Country_x,Plant,NumReactor_x,Latitude_x,Longitude_x,p90_1200,p00_1200,p10_1200,p90u_1200,p00u_1200,p10u_1200,p90r_1200,p00r_1200,p10r_1200,p90_30,p00_30,p10_30,p90u_30,p00u_30,p10u_30,p90r_30,p00r_30,p10r_30,p90_75,p00_75,p10_75,p90u_75,p00u_75,p10u_75,p90r_75,p00r_75,p10r_75,p90_150,p00_150,p10_150,p90u_150,p00u_150,p10u_150,p90r_150,p00r_150,p10r_150,p90_600,p00_600,p10_600,p90u_600,p00u_600,p10u_600,p90r_600,p00r_600,p10r_600,p90_300,p00_300,p10_300,p90u_300,p00u_300,p10u_300,p90r_300,p00r_300,p10r_300,FID_y,Region_y,Country_y,Reactor,Plant_Loc,Latitude_y,Longitude_y,Status,Type,Start_Date,Year_Built,Grid_Date,Shutdown,Wikipedia,Photo,PhotoCred,NumReactor_y,Ref_2012,Totalpower,Ref_2011,Ref_2010,Ref_2009,Ref_2008,Ref_2007,Ref_2006,Ref_2005,Ref_2004,Ref_2003,Ref_2002,Ref_2001,Ref_2000,Ref_1999,Ref_1998,Ref_1997,Ref_1996,Ref_1995,Ref_1994,Ref_1993,Ref_1992,Ref_1991,Ref_1990,Ref_1989,Ref_1988,Ref_1987,Ref_1986,Ref_1985,Ref_1984,Ref_1983,Ref_1982,Ref_1981,Ref_1980,Ref_1979,Ref_1978,Ref_1977,Ref_1976,Ref_1975,Ref_1974,Ref_1973,Ref_1972,Ref_1971,Ref_1970,Ref_1969,Ref_1968,Ref_1967,Ref_1966,Ref_1965,Ref_1964,Ref_1963,Ref_1962,Ref_1961,Ref_1960,Ref_1959,Ref_1958,Ref_1957,Ref_1956
31,Europe - Western,FRANCE,BUGEY,5,45.7956,5.27,393058000,406940000,426281000,276609000.0,286512000.0,300445000.0,116449000,120427000,125836000,633423.0,670040.0,710411.0,524753.0,552408.0,585698.0,108669.0,117633.0,124713.0,3298120.0,3462240.0,3670190.0,2563810.0,2683310.0,2844570.0,734310.0,778931.0,825625.0,7551130.0,7928470.0,8408140.0,5403090.0,5673160.0,6017240.0,2148050.0,2255310.0,2390900.0,134095000.0,139127000.0,145588000.0,97084700.0,100662000.0,105484000.0,37010500.0,38464600.0,40103300.0,28688000.0,29784700.0,31495500.0,20028900.0,20827800.0,22022800.0,8659090.0,8956880.0,9472660,397,Europe - Western,FRANCE,BUGEY-4,Inland near a river,45.7956,5.27,Operational,Pressurised Water Reactor,6/1/1974,1974,3/8/1979, ,http://en.wikipedia.org/wiki/Bugey_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Centrale-nucleaire-Bugey.jpg/800px-Centrale-nucleaire-Bugey.jpg,Wikipedia,4,880,3580,880,880.0,880.0,880.0,880.0,880,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880,880.0,880.0,880.0,900.0,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Europe - Western,FRANCE,BUGEY,5,45.7956,5.27,393058000,406940000,426281000,276609000.0,286512000.0,300445000.0,116449000,120427000,125836000,633423.0,670040.0,710411.0,524753.0,552408.0,585698.0,108669.0,117633.0,124713.0,3298120.0,3462240.0,3670190.0,2563810.0,2683310.0,2844570.0,734310.0,778931.0,825625.0,7551130.0,7928470.0,8408140.0,5403090.0,5673160.0,6017240.0,2148050.0,2255310.0,2390900.0,134095000.0,139127000.0,145588000.0,97084700.0,100662000.0,105484000.0,37010500.0,38464600.0,40103300.0,28688000.0,29784700.0,31495500.0,20028900.0,20827800.0,22022800.0,8659090.0,8956880.0,9472660,398,Europe - Western,FRANCE,BUGEY-5,Inland near a river,45.7956,5.27,Operational,Pressurised Water Reactor,7/1/1974,1974,7/31/1979, ,http://en.wikipedia.org/wiki/Bugey_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Centrale-nucleaire-Bugey.jpg/800px-Centrale-nucleaire-Bugey.jpg,Wikipedia,4,880,3580,880,880.0,880.0,880.0,880.0,880,880.0,880.0,880.0,900.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,880,880.0,880.0,880.0,900.0,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Europe - Western,FRANCE,BUGEY,5,45.7956,5.27,393058000,406940000,426281000,276609000.0,286512000.0,300445000.0,116449000,120427000,125836000,633423.0,670040.0,710411.0,524753.0,552408.0,585698.0,108669.0,117633.0,124713.0,3298120.0,3462240.0,3670190.0,2563810.0,2683310.0,2844570.0,734310.0,778931.0,825625.0,7551130.0,7928470.0,8408140.0,5403090.0,5673160.0,6017240.0,2148050.0,2255310.0,2390900.0,134095000.0,139127000.0,145588000.0,97084700.0,100662000.0,105484000.0,37010500.0,38464600.0,40103300.0,28688000.0,29784700.0,31495500.0,20028900.0,20827800.0,22022800.0,8659090.0,8956880.0,9472660,512,Europe - Western,FRANCE,BUGEY-1,Inland near a river,45.7956,5.27,Permanent Shutdown,Gas Cooled Reactor,12/1/1965,1965,4/15/1972,5/27/1994,http://en.wikipedia.org/wiki/Bugey_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Centrale-nucleaire-Bugey.jpg/800px-Centrale-nucleaire-Bugey.jpg,Wikipedia,4,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,540,540.0,540.0,540.0,540.0,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Asia - Middle East and South,"IRAN, ISLAMIC REPUBLIC OF",BUSHEHR,1,28.828851,50.892757,89927200,111861000,133720000,54554400.0,67769600.0,81607500.0,35372800,44091600,52112200,156625.0,186951.0,210345.0,131823.0,157185.0,176971.0,24801.4,29765.8,33374.1,376669.0,451661.0,506779.0,208269.0,248983.0,279866.0,168401.0,202678.0,226912.0,968609.0,1161280.0,1301970.0,333911.0,400065.0,449141.0,634698.0,761213.0,852833.0,24677000.0,31353400.0,37944200.0,14225300.0,18163000.0,22587100.0,10451800.0,13190400.0,15357100.0,8157970.0,9888910.0,11819200.0,5243900.0,6369110.0,7772190.0,2914070.0,3519810.0,4047000,289,Asia - Middle East and South,"IRAN, ISLAMIC REPUBLIC OF",BUSHEHR 1,Seacoast,28.828851,50.892757,Operational,Pressurised Water Reactor,5/1/1975,1975,9/3/2011, ,http://en.wikipedia.org/wiki/Bushehr_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:Iran_NPP_CIMG2451_m1.jpg,Wikipedia,1,915,915,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,America - Northern,UNITED STATES OF AMERICA,BYRON,2,42.075,-89.2819,136157000,148092000,163395000,106185000.0,115647000.0,127664000.0,29971900,32445400,35731600,201326.0,202842.0,223299.0,165122.0,166538.0,183362.0,36204.1,36304.0,39937.5,897137.0,899351.0,990627.0,678348.0,680508.0,749632.0,218789.0,218843.0,240996.0,10420700.0,11608700.0,12830900.0,9733810.0,10917300.0,12069100.0,686903.0,691352.0,761784.0,53400300.0,57095100.0,63023300.0,43624100.0,46827900.0,51718600.0,9776160.0,10267200.0,11304800.0,18058800.0,19644600.0,21694900.0,15528600.0,17042000.0,18827800.0,2530160.0,2602650.0,2867120,43,America - Northern,UNITED STATES OF AMERICA,BYRON-1,Inland near a river,42.075,-89.2819,Operational,Pressurised Water Reactor,4/1/1975,1975,3/1/1985, ,http://en.wikipedia.org/wiki/Byron_Nuclear_Generating_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/2009-0913-ByronNuclear.jpg/774px-2009-0913-ByronNuclear.jpg,Wikipedia,2,1164,2300,1164,1164.0,1164.0,1164.0,1164.0,1164,1194.0,1152.0,1163.0,1163.0,1163.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105,1105.0,1105.0,1105.0,1105.0,1105,1120,1129,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,America - Northern,UNITED STATES OF AMERICA,BYRON,2,42.075,-89.2819,136157000,148092000,163395000,106185000.0,115647000.0,127664000.0,29971900,32445400,35731600,201326.0,202842.0,223299.0,165122.0,166538.0,183362.0,36204.1,36304.0,39937.5,897137.0,899351.0,990627.0,678348.0,680508.0,749632.0,218789.0,218843.0,240996.0,10420700.0,11608700.0,12830900.0,9733810.0,10917300.0,12069100.0,686903.0,691352.0,761784.0,53400300.0,57095100.0,63023300.0,43624100.0,46827900.0,51718600.0,9776160.0,10267200.0,11304800.0,18058800.0,19644600.0,21694900.0,15528600.0,17042000.0,18827800.0,2530160.0,2602650.0,2867120,44,America - Northern,UNITED STATES OF AMERICA,BYRON-2,Inland near a river,42.075,-89.2819,Operational,Pressurised Water Reactor,4/1/1975,1975,2/6/1987, ,http://en.wikipedia.org/wiki/Byron_Nuclear_Generating_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/2009-0913-ByronNuclear.jpg/774px-2009-0913-ByronNuclear.jpg,Wikipedia,2,1136,2300,1136,1136.0,1136.0,1136.0,1136.0,1136,1162.0,1125.0,1131.0,1131.0,1131.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105,1105.0,1105.0,1105.0,1105.0,1105,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,America - Northern,UNITED STATES OF AMERICA,CALLAWAY,1,38.7583,-91.7817,135052000,150663000,166252000,106400000.0,119136000.0,131531000.0,28651500,31526600,34720500,35076.9,37361.3,41057.5,17741.3,18889.2,20755.7,17335.6,18472.1,20301.9,397857.0,425214.0,467861.0,244767.0,262275.0,288728.0,153090.0,162939.0,179133.0,3093010.0,3278930.0,3620610.0,2560220.0,2714590.0,2999910.0,532793.0,564343.0,620696.0,41371600.0,44919800.0,49581100.0,32689600.0,35640900.0,39362500.0,8681990.0,9278930.0,10218600.0,8619970.0,9070210.0,9999700.0,6543130.0,6883010.0,7594520.0,2076830.0,2187200.0,2405170,45,America - Northern,UNITED STATES OF AMERICA,CALLAWAY-1,Inland near a river,38.7583,-91.7817,Operational,Pressurised Water Reactor,9/1/1975,1975,10/24/1984, ,http://en.wikipedia.org/wiki/Callaway_Nuclear_Generating_Station, , ,1,1190,1190,1190,1190.0,1190.0,1190.0,1190.0,1190,1137.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1115.0,1120,1125.0,1125.0,1125.0,1118.0,1120,1120,1120,1120,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,America - Northern,UNITED STATES OF AMERICA,CALVERT CLIFFS,2,38.4347,-76.4419,157471000,171206000,188950000,131048000.0,142466000.0,157295000.0,26423300,28740300,31655400,124278.0,139015.0,153358.0,70627.7,79002.8,87153.9,53650.4,60012.3,66204.1,2133680.0,2338240.0,2581100.0,1900970.0,2074340.0,2290100.0,232707.0,263899.0,291005.0,8924550.0,9690540.0,10699700.0,7974630.0,8641390.0,9542050.0,949917.0,1049150.0,1157650.0,74820200.0,79431900.0,87658200.0,63417000.0,67242200.0,74232200.0,11403300.0,12189800.0,13426000.0,24120600.0,25922000.0,28615500.0,20767100.0,22335300.0,24661600.0,3353520.0,3586690.0,3953860,46,America - Northern,UNITED STATES OF AMERICA,CALVERT CLIFFS-1,Seacoast,38.4347,-76.4419,Operational,Pressurised Water Reactor,6/1/1968,1968,1/3/1975, ,http://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Calvert_Cliffs_retouched.jpg/800px-Calvert_Cliffs_retouched.jpg,Wikipedia,2,855,1705,855,855.0,873.0,873.0,873.0,873,845.0,870.0,825.0,825.0,825.0,825.0,835.0,835.0,835.0,835.0,835.0,835.0,830,825.0,825.0,825.0,825.0,825,825,825,825,825,825,825,821,810,810,810,807,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,America - Northern,UNITED STATES OF AMERICA,CALVERT CLIFFS,2,38.4347,-76.4419,157471000,171206000,188950000,131048000.0,142466000.0,157295000.0,26423300,28740300,31655400,124278.0,139015.0,153358.0,70627.7,79002.8,87153.9,53650.4,60012.3,66204.1,2133680.0,2338240.0,2581100.0,1900970.0,2074340.0,2290100.0,232707.0,263899.0,291005.0,8924550.0,9690540.0,10699700.0,7974630.0,8641390.0,9542050.0,949917.0,1049150.0,1157650.0,74820200.0,79431900.0,87658200.0,63417000.0,67242200.0,74232200.0,11403300.0,12189800.0,13426000.0,24120600.0,25922000.0,28615500.0,20767100.0,22335300.0,24661600.0,3353520.0,3586690.0,3953860,47,America - Northern,UNITED STATES OF AMERICA,CALVERT CLIFFS-2,Seacoast,38.4347,-76.4419,Operational,Pressurised Water Reactor,6/1/1968,1968,12/7/1976, ,http://en.wikipedia.org/wiki/Calvert_Cliffs_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Calvert_Cliffs_retouched.jpg/800px-Calvert_Cliffs_retouched.jpg,Wikipedia,2,850,1705,850,850.0,862.0,862.0,862.0,862,858.0,858.0,835.0,835.0,835.0,835.0,840.0,840.0,840.0,840.0,840.0,840.0,830,825.0,825.0,825.0,825.0,825,825,825,825,825,825,825,825,825,812,810,810,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Europe - Western,ITALY,CAORSO,1,45.07206,9.87214,412223000,424733000,439721000,277546000.0,286285000.0,297438000.0,134678000,138447000,142283000,508301.0,508919.0,535157.0,261685.0,261939.0,275461.0,246616.0,246980.0,259696.0,5833920.0,5838310.0,6139940.0,4486380.0,4488850.0,4720960.0,1347540.0,1349460.0,1418980.0,17165400.0,17211600.0,18105500.0,12766300.0,12793600.0,13455400.0,4399190.0,4418010.0,4650160.0,113027000.0,116611000.0,120843000.0,76455900.0,78965300.0,81968100.0,36570900.0,37645700.0,38874800.0,37410700.0,38015100.0,39997700.0,26947900.0,27350900.0,28783300.0,10462800.0,10664200.0,11214400,580,Europe - Western,ITALY,CAORSO, ,45.07206,9.87214,Permanent Shutdown,Boiling Water Reactor,1/1/1970,1970,5/23/1978,7/1/1990,http://en.wikipedia.org/wiki/Caorso_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:Centrale_nucleare_di_Caorso.jpg,Wikipedia,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,860.0,860.0,860,860,860,860,860,873,840,840,548,548,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,America - Northern,UNITED STATES OF AMERICA,CATAWBA,2,35.0514,-81.0694,170063000,186731000,206094000,141618000.0,155696000.0,171909000.0,28444600,31035200,34185000,523864.0,635459.0,701829.0,468282.0,569099.0,628620.0,55582.6,66360.0,73209.2,1591670.0,1929690.0,2131130.0,1222480.0,1485490.0,1640910.0,369185.0,444198.0,490226.0,4757730.0,5652980.0,6238590.0,3497150.0,4152110.0,4582780.0,1260580.0,1500880.0,1655810.0,45735600.0,52365800.0,57778500.0,34926600.0,40019000.0,44170700.0,10809000.0,12346800.0,13607800.0,13063800.0,15473800.0,17067500.0,9069070.0,10750100.0,11860100.0,3994690.0,4723700.0,5207360,48,America - Northern,UNITED STATES OF AMERICA,CATAWBA-1,Inland near a lake,35.0514,-81.0694,Operational,Pressurised Water Reactor,5/1/1974,1974,1/22/1985, ,http://en.wikipedia.org/wiki/Catawba_Nuclear_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Catawba_Nuclear_Station.jpg/800px-Catawba_Nuclear_Station.jpg,Wikipedia,2,1129,2258,1129,1129.0,1129.0,1129.0,1129.0,1129,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129,1129.0,1129.0,1129.0,1129.0,1129,1145,1145,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,America - Northern,UNITED STATES OF AMERICA,CATAWBA,2,35.0514,-81.0694,170063000,186731000,206094000,141618000.0,155696000.0,171909000.0,28444600,31035200,34185000,523864.0,635459.0,701829.0,468282.0,569099.0,628620.0,55582.6,66360.0,73209.2,1591670.0,1929690.0,2131130.0,1222480.0,1485490.0,1640910.0,369185.0,444198.0,490226.0,4757730.0,5652980.0,6238590.0,3497150.0,4152110.0,4582780.0,1260580.0,1500880.0,1655810.0,45735600.0,52365800.0,57778500.0,34926600.0,40019000.0,44170700.0,10809000.0,12346800.0,13607800.0,13063800.0,15473800.0,17067500.0,9069070.0,10750100.0,11860100.0,3994690.0,4723700.0,5207360,49,America - Northern,UNITED STATES OF AMERICA,CATAWBA-2,Inland near a lake,35.0514,-81.0694,Operational,Pressurised Water Reactor,5/1/1974,1974,5/18/1986, ,http://en.wikipedia.org/wiki/Catawba_Nuclear_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Catawba_Nuclear_Station.jpg/800px-Catawba_Nuclear_Station.jpg,Wikipedia,2,1129,2258,1129,1129.0,1129.0,1129.0,1129.0,1129,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129,1129.0,1129.0,1129.0,1129.0,1129,1145,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Europe - Western,FRANCE,CATTENOM,4,49.4136,6.21639,384904000,394524000,408070000,270758000.0,278056000.0,288472000.0,114146000,116468000,119598000,688205.0,742025.0,799576.0,568239.0,615507.0,665835.0,119966.0,126518.0,133742.0,2914410.0,3070970.0,3222550.0,2066460.0,2181810.0,2289870.0,847946.0,889161.0,932678.0,9257130.0,9657560.0,9986510.0,5544610.0,5784610.0,6003130.0,3712520.0,3872950.0,3983380.0,189140000.0,195124000.0,201473000.0,140386000.0,144724000.0,149591000.0,48754100.0,50399900.0,51881700.0,74983600.0,78173500.0,80408000.0,57682800.0,60037900.0,61806000.0,17300800.0,18135600.0,18601900,399,Europe - Western,FRANCE,CATTENOM-1,Inland near a lake,49.4136,6.21639,Operational,Pressurised Water Reactor,10/29/1979,1979,11/13/1986, ,http://en.wikipedia.org/wiki/Cattenom_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Nuclear_Power_Plant_Cattenom.jpg/800px-Nuclear_Power_Plant_Cattenom.jpg,Wikipedia,4,1300,5200,1300,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300,1265,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Europe - Western,FRANCE,CATTENOM,4,49.4136,6.21639,384904000,394524000,408070000,270758000.0,278056000.0,288472000.0,114146000,116468000,119598000,688205.0,742025.0,799576.0,568239.0,615507.0,665835.0,119966.0,126518.0,133742.0,2914410.0,3070970.0,3222550.0,2066460.0,2181810.0,2289870.0,847946.0,889161.0,932678.0,9257130.0,9657560.0,9986510.0,5544610.0,5784610.0,6003130.0,3712520.0,3872950.0,3983380.0,189140000.0,195124000.0,201473000.0,140386000.0,144724000.0,149591000.0,48754100.0,50399900.0,51881700.0,74983600.0,78173500.0,80408000.0,57682800.0,60037900.0,61806000.0,17300800.0,18135600.0,18601900,400,Europe - Western,FRANCE,CATTENOM-2,Inland near a lake,49.4136,6.21639,Operational,Pressurised Water Reactor,7/28/1980,1980,9/17/1987, ,http://en.wikipedia.org/wiki/Cattenom_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Nuclear_Power_Plant_Cattenom.jpg/800px-Nuclear_Power_Plant_Cattenom.jpg,Wikipedia,4,1300,5200,1300,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Europe - Western,FRANCE,CATTENOM,4,49.4136,6.21639,384904000,394524000,408070000,270758000.0,278056000.0,288472000.0,114146000,116468000,119598000,688205.0,742025.0,799576.0,568239.0,615507.0,665835.0,119966.0,126518.0,133742.0,2914410.0,3070970.0,3222550.0,2066460.0,2181810.0,2289870.0,847946.0,889161.0,932678.0,9257130.0,9657560.0,9986510.0,5544610.0,5784610.0,6003130.0,3712520.0,3872950.0,3983380.0,189140000.0,195124000.0,201473000.0,140386000.0,144724000.0,149591000.0,48754100.0,50399900.0,51881700.0,74983600.0,78173500.0,80408000.0,57682800.0,60037900.0,61806000.0,17300800.0,18135600.0,18601900,401,Europe - Western,FRANCE,CATTENOM-3,Inland near a lake,49.4136,6.21639,Operational,Pressurised Water Reactor,6/15/1982,1982,7/6/1990, ,http://en.wikipedia.org/wiki/Cattenom_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Nuclear_Power_Plant_Cattenom.jpg/800px-Nuclear_Power_Plant_Cattenom.jpg,Wikipedia,4,1300,5200,1300,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Europe - Western,FRANCE,CATTENOM,4,49.4136,6.21639,384904000,394524000,408070000,270758000.0,278056000.0,288472000.0,114146000,116468000,119598000,688205.0,742025.0,799576.0,568239.0,615507.0,665835.0,119966.0,126518.0,133742.0,2914410.0,3070970.0,3222550.0,2066460.0,2181810.0,2289870.0,847946.0,889161.0,932678.0,9257130.0,9657560.0,9986510.0,5544610.0,5784610.0,6003130.0,3712520.0,3872950.0,3983380.0,189140000.0,195124000.0,201473000.0,140386000.0,144724000.0,149591000.0,48754100.0,50399900.0,51881700.0,74983600.0,78173500.0,80408000.0,57682800.0,60037900.0,61806000.0,17300800.0,18135600.0,18601900,402,Europe - Western,FRANCE,CATTENOM-4,Inland near a lake,49.4136,6.21639,Operational,Pressurised Water Reactor,9/28/1983,1983,5/27/1991, ,http://en.wikipedia.org/wiki/Cattenom_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Nuclear_Power_Plant_Cattenom.jpg/800px-Nuclear_Power_Plant_Cattenom.jpg,Wikipedia,4,1300,5200,1300,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300.0,1300.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Asia - Far East,CHINA,CEFR,1,39.740929,116.030139,701332000,777851000,829594000,393377000.0,436918000.0,465857000.0,307954000,340932000,363737000,2514590.0,2885990.0,3083200.0,1926640.0,2215250.0,2366680.0,587952.0,670739.0,716516.0,13545100.0,15749800.0,16823200.0,9436540.0,10949700.0,11696300.0,4108540.0,4800130.0,5126910.0,33719500.0,38515900.0,41141500.0,20802600.0,23713300.0,25331200.0,12916900.0,14802600.0,15810400.0,248837000.0,275373000.0,294152000.0,142897000.0,157739000.0,168505000.0,105940000.0,117634000.0,125647000.0,81160100.0,91306200.0,97528200.0,47571700.0,53381900.0,57023100.0,33588400.0,37924300.0,40505100,500,Asia - Far East,CHINA,CEFR, ,39.740929,116.030139,Operational,Fast Breeder Reactor,5/10/2000,2000,7/21/2011, ,http://en.wikipedia.org/wiki/China_Experimental_Fast_Reactor, , ,1,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Europe - Central and Eastern,ROMANIA,CERNAVODA,2,44.322169,28.058041,281888000,287239000,290254000,160763000.0,165009000.0,167608000.0,121124000,122230000,122646000,144504.0,141577.0,135785.0,60209.6,59046.5,56633.5,84294.2,82530.8,79151.4,1217390.0,1185700.0,1134140.0,735066.0,720207.0,689728.0,482324.0,465497.0,444415.0,4604160.0,4340090.0,4119280.0,2592260.0,2454740.0,2330890.0,2011890.0,1885360.0,1788380.0,77292000.0,79217200.0,78899400.0,41876500.0,43731000.0,44089100.0,35415600.0,35486100.0,34810300.0,17659600.0,16522800.0,15645700.0,10112500.0,9422090.0,8944770.0,7547140.0,7100700.0,6700960,308,Europe - Central and Eastern,ROMANIA,CERNAVODA-1,Inland near a river,44.322169,28.058041,Operational,Pressurised Heavy Water Reactor,7/1/1982,1982,7/11/1996, ,http://en.wikipedia.org/wiki/Cernavoda_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Cernavoda-AEC.jpg/800px-Cernavoda-AEC.jpg,Wikipedia,2,650,1300,650,650.0,650.0,650.0,655.0,655,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,646.0,645.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Europe - Central and Eastern,ROMANIA,CERNAVODA,2,44.322169,28.058041,281888000,287239000,290254000,160763000.0,165009000.0,167608000.0,121124000,122230000,122646000,144504.0,141577.0,135785.0,60209.6,59046.5,56633.5,84294.2,82530.8,79151.4,1217390.0,1185700.0,1134140.0,735066.0,720207.0,689728.0,482324.0,465497.0,444415.0,4604160.0,4340090.0,4119280.0,2592260.0,2454740.0,2330890.0,2011890.0,1885360.0,1788380.0,77292000.0,79217200.0,78899400.0,41876500.0,43731000.0,44089100.0,35415600.0,35486100.0,34810300.0,17659600.0,16522800.0,15645700.0,10112500.0,9422090.0,8944770.0,7547140.0,7100700.0,6700960,309,Europe - Central and Eastern,ROMANIA,CERNAVODA-2,Inland near a river,44.322169,28.058041,Operational,Pressurised Heavy Water Reactor,7/1/1983,1983,8/7/2007, ,http://en.wikipedia.org/wiki/Cernavoda_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Cernavoda-AEC.jpg/800px-Cernavoda-AEC.jpg,Wikipedia,2,650,1300,650,650.0,650.0,650.0,650.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
